time,x,y,z,yaw
1768965563.4469163,1.6118911999799745,-1.8534084329792075e-11,0.0,-2.8658453852245125e-11
1768965563.4969642,1.6322911999799106,-1.9123256594769682e-11,0.0,-2.910331673667681e-11
1768965563.5470402,1.6424911999798784,-1.9421241808507254e-11,0.0,-2.9325361341601845e-11
1768965563.5969641,1.6628911999798144,-2.0024013299759574e-11,0.0,-2.976945055145191e-11
1768965563.6473608,1.6730911999797822,-2.032879980937671e-11,0.0,-2.999149515637694e-11
1768965563.6974747,1.6832911999797506,-2.0635853146834213e-11,0.0,-3.021431343588359e-11
1768965563.7473009,1.7036911999796862,-2.1256757287939605e-11,0.0,-3.0659176320315285e-11
1768965563.7971928,1.713891199979654,-2.1570609948406496e-11,0.0,-3.0881220925240316e-11
1768965563.8471198,1.7240911999796218,-2.1886729552764973e-11,0.0,-3.1103265530165354e-11
1768965563.8970087,1.7444911999795578,-2.2525768548696044e-11,0.0,-3.1548128414597045e-11
1768965563.947604,1.7444911999795578,-2.2525768548696044e-11,0.0,-3.1548128414597045e-11
1768965563.9972286,1.7648911999794934,-2.3173873347323315e-11,0.0,-3.1992217624447114e-11
1768965564.0471041,1.7750911999794612,-2.3501326278525544e-11,0.0,-3.221426222937215e-11
1768965564.0971768,1.7954911999793972,-2.4163032624451265e-11,0.0,-3.2659125113803844e-11
1768965564.1500049,1.8056911999793652,-2.4497284994714008e-11,0.0,-3.2881169718728875e-11
1768965564.1969643,1.8260911999793008,-2.5172590334811972e-11,0.0,-3.332525892857895e-11
1768965564.246952,1.8362911999792686,-2.551364353674954e-11,0.0,-3.354730353350398e-11
1768965564.297159,1.8566911999792046,-2.6202549495736435e-11,0.0,-3.399216641793567e-11
