time,x,y,z,yaw
1768960511.3846772,1.5729143999801218,-1.7378899154478206e-11,0.0,-2.7767180734318734e-11
1768960511.4346724,1.58311439998009,-1.7663260655141597e-11,0.0,-2.798922533924377e-11
1768960511.484693,1.6035143999800263,-1.823878112265882e-11,0.0,-2.8434088223675454e-11
1768960511.5346785,1.613714399979994,-1.8529941830280425e-11,0.0,-2.8656132828600485e-11
1768960511.5845914,1.6341143999799301,-1.9119064309300813e-11,0.0,-2.910022203845055e-11
1768960511.6347022,1.6443143999798984,-1.9417025036238868e-11,0.0,-2.93230403179572e-11
1768960511.6847715,1.6545143999798662,-1.9717252126812605e-11,0.0,-2.954508492288223e-11
1768960511.7347171,1.6749143999798022,-2.032450713963488e-11,0.0,-2.99891741327323e-11
1768960511.7849817,1.6851143999797702,-2.063153529398581e-11,0.0,-3.0211218737657333e-11
1768960511.8346622,1.7055143999797067,-2.1252390113338666e-11,0.0,-3.065685529667065e-11
1768960511.8846822,1.7157143999796745,-2.156621747464775e-11,0.0,-3.0878899901595685e-11
1768960511.9346144,1.7361143999796105,-2.220067302894072e-11,0.0,-3.132298911144576e-11
1768960511.9847186,1.7463143999795783,-2.2521301454026993e-11,0.0,-3.15450337163708e-11
1768960512.0346253,1.7565143999795465,-2.2844195314339393e-11,0.0,-3.176785199587745e-11
1768960512.084682,1.7769143999794825,-2.3496783866639006e-11,0.0,-3.221194120572752e-11
1768960512.136901,1.7871143999794503,-2.382647844257503e-11,0.0,-3.243398581065256e-11
1768960512.184672,1.8075143999793866,-2.4492668077968358e-11,0.0,-3.287884869508425e-11
1768960512.2346115,1.8177143999793544,-2.4829161860862545e-11,0.0,-3.310089330000928e-11
1768960512.2863097,1.8381143999792904,-2.5508950722530477e-11,0.0,-3.3544982509859345e-11
1768960512.3346272,1.8483143999792582,-2.585224556920184e-11,0.0,-3.3767027114784376e-11
1768960512.3847172,1.8585143999792264,-2.619780747581601e-11,0.0,-3.398984539429103e-11
1768960512.4347248,1.8789143999791624,-2.6895729103388257e-11,0.0,-3.443393460414109e-11
1768960512.484633,1.8891143999791302,-2.724809056511414e-11,0.0,-3.465597920906613e-11
1768960512.5346966,1.9095143999790662,-2.7959614088138324e-11,0.0,-3.5100068418916193e-11
1768960512.5849288,1.9197143999790347,-2.8318775221027154e-11,0.0,-3.532366037300447e-11
1768960512.6349468,1.9299143999790025,-2.8680202601500456e-11,0.0,-3.554570497792951e-11
1768960512.6847074,1.9503143999789385,-2.940985889042897e-11,0.0,-3.5989794187779583e-11
1768960512.7346199,1.9605143999789063,-2.977808733467945e-11,0.0,-3.621183879270462e-11
1768960512.7846751,1.9809143999788423,-3.052134331408731e-11,0.0,-3.665670167713631e-11
1768960512.834671,1.9911143999788106,-3.0896371197398294e-11,0.0,-3.687874628206135e-11
1768960512.8847213,2.011514399978748,-3.165322791174631e-11,0.0,-3.732360916649298e-11
1768960512.9347346,2.021714399978716,-3.2035056046476186e-11,0.0,-3.754488009683634e-11
1768960512.9845972,2.0319143999786853,-3.2419151125097656e-11,0.0,-3.7767698376342943e-11
1768960513.0346775,2.0523143999786226,-3.3194141649810603e-11,0.0,-3.821178758619291e-11
1768960513.084768,2.0625143999785918,-3.35850359353902e-11,0.0,-3.843460586569951e-11
1768960513.1347451,2.082914399978529,-3.4373625802428976e-11,0.0,-3.887869507554948e-11
1768960513.1852279,2.0931143999784974,-3.4771320919683386e-11,0.0,-3.909996600589284e-11
1768960513.2346892,2.1135143999784365,-3.557351337848137e-11,0.0,-3.9547149914069284e-11
1768960513.2852535,2.1237143999784127,-3.597801652258449e-11,0.0,-3.976842084441265e-11
1768960513.335236,2.144114399978365,-3.679382271405607e-11,0.0,-4.021251005426261e-11
1768960513.3846297,2.1543143999783414,-3.7205128082448276e-11,0.0,-4.0435328333769215e-11
1768960513.4348974,2.1645143999783176,-3.761869482427508e-11,0.0,-4.065659926411258e-11
1768960513.4846127,2.18491439997827,-3.845263587057237e-11,0.0,-4.110223582312578e-11
1768960513.534904,2.1951143999782463,-3.88730087824286e-11,0.0,-4.1323506753469146e-11
