time,x,y,z,yaw
1768964290.3494117,-6.523877718937168e-16,3.3477419655012467e-32,0.0,-1.2376221808853008e-16
1768964290.4020736,-6.52388195232236e-16,3.347747204840074e-32,0.0,-1.2376257231189133e-16
1768964290.4494073,-6.523882460893927e-16,3.347747834265862e-32,0.0,-1.2376334971849671e-16
1768964290.4994025,-6.523883760092672e-16,3.3477494422008254e-32,0.0,-1.2376362174312166e-16
1768964290.5496454,-6.523881228235269e-16,3.34774630867957e-32,0.0,-1.2376382348433986e-16
1768964290.599925,-6.523884550739151e-16,3.347750420738129e-32,0.0,-1.2376455988726192e-16
1768964290.6495192,-6.523889506624133e-16,3.347756554377075e-32,0.0,-1.2376508196137495e-16
1768964290.6996114,-6.523888738290533e-16,3.3477556034415304e-32,0.0,-1.2376547732732457e-16
1768964290.7494493,-6.523892727611892e-16,3.347760540842256e-32,0.0,-1.2376602469869666e-16
1768964290.7993858,-6.523895931247015e-16,3.347764505852258e-32,0.0,-1.2376611599039724e-16
1768964290.8494148,-6.523899697970246e-16,3.347769167794429e-32,0.0,-1.237665128874729e-16
1768964290.8994122,-6.523898097679153e-16,3.3477671871678297e-32,0.0,-1.2376670841357862e-16
1768964290.9497705,-6.523902744760317e-16,3.347772938707146e-32,0.0,-1.23766785425952e-16
1768964290.9994464,-6.523904617302138e-16,3.347775256305161e-32,0.0,-1.2376739813661498e-16
1768964291.0494602,-6.523906951935616e-16,3.3477781458266385e-32,0.0,-1.2376766482482428e-16
1768964291.0996447,-6.523907582228662e-16,3.3477789259331566e-32,0.0,-1.2376809199307136e-16
1768964291.1499472,-6.523906924235666e-16,3.347778111543574e-32,0.0,-1.2376857524327913e-16
1768964291.199911,-6.523910468835647e-16,3.3477824986484775e-32,0.0,-1.2376891664888955e-16
1768964291.2498975,-6.523912790808365e-16,3.347785372526675e-32,0.0,-1.237689751474891e-16
1768964291.299432,-6.52391117217694e-16,3.3477833691572843e-32,0.0,-1.2376930978478256e-16
1768964291.349966,-6.52391521426926e-16,3.3477883720272857e-32,0.0,-1.2376955449941605e-16
1768964291.3996649,-6.523919130939599e-16,3.347793219685345e-32,0.0,-1.2376980288434846e-16
1768964291.4494634,-6.523917072809359e-16,3.3477906723357097e-32,0.0,-1.2377027244390786e-16
1768964291.4999497,-6.523922751317989e-16,3.347797700659676e-32,0.0,-1.2377083975551022e-16
1768964291.5495975,-6.523925175935099e-16,3.3478007016399327e-32,0.0,-1.2377138669093993e-16
1768964291.5996084,-6.523927295099672e-16,3.3478033245634347e-32,0.0,-1.237716650077266e-16
1768964291.6503181,-6.523925164968167e-16,3.347800688067545e-32,0.0,-1.23771592831409e-16
1768964291.6994157,-6.523927057681587e-16,3.347803030702831e-32,0.0,-1.2377282695657526e-16
1768964291.749428,-6.523931223441058e-16,3.347808186781001e-32,0.0,-1.237727505566953e-16
1768964291.7997375,-6.523930000807156e-16,3.3478066734954124e-32,0.0,-1.2377256612395227e-16
1768964291.8496382,-6.523932965560845e-16,3.3478103430480554e-32,0.0,-1.2377290654446788e-16
1768964291.899955,-6.523937832374122e-16,3.3478163668624594e-32,0.0,-1.2377359604321853e-16
1768964291.9494524,-6.52393671177372e-16,3.3478149798569997e-32,0.0,-1.237735640169253e-16
