time,x,y,z,yaw
1768963282.2367783,-6.522591488235284e-16,3.3461514672085994e-32,0.0,-1.2354926220558731e-16
1768963282.2868285,-6.522593510010008e-16,3.346153965115462e-32,0.0,-1.2354992777823153e-16
1768963282.3370278,-6.522591844781044e-16,3.346151907721258e-32,0.0,-1.235501431820183e-16
1768963282.3868003,-6.522596852889743e-16,3.3461580952545104e-32,0.0,-1.235503460881291e-16
1768963282.4367206,-6.522599425747725e-16,3.3461612740304415e-32,0.0,-1.2355048263267198e-16
1768963282.4867918,-6.522597140182251e-16,3.346158450202791e-32,0.0,-1.2355059959702551e-16
1768963282.53688,-6.522602328895822e-16,3.346164860904973e-32,0.0,-1.235512026019232e-16
1768963282.5868254,-6.522604273202784e-16,3.3461672631237584e-32,0.0,-1.235514651825765e-16
1768963282.6367326,-6.522605310102236e-16,3.3461685442297044e-32,0.0,-1.2355159604143836e-16
1768963282.6876566,-6.522608144052532e-16,3.3461720456221597e-32,0.0,-1.2355167238750193e-16
1768963282.7409997,-6.52260712255386e-16,3.346170783542099e-32,0.0,-1.2355196704085854e-16
1768963282.786775,-6.522611211295518e-16,3.3461758352698383e-32,0.0,-1.2355266383607512e-16
1768963282.8379242,-6.522615469451368e-16,3.346181096340916e-32,0.0,-1.2355298628179779e-16
1768963282.8868015,-6.522617806427202e-16,3.346183983753181e-32,0.0,-1.235534339226078e-16
1768963282.9367757,-6.522616501991698e-16,3.346182372078054e-32,0.0,-1.2355360248239262e-16
1768963282.9868274,-6.522620064071147e-16,3.346186773158582e-32,0.0,-1.235538800860721e-16
1768963283.0367236,-6.522622357736042e-16,3.3461896070871935e-32,0.0,-1.235545368339034e-16
1768963283.0867708,-6.522624805762532e-16,3.3461926317487946e-32,0.0,-1.2355501402987137e-16
1768963283.1367228,-6.522628745837966e-16,3.346197499931334e-32,0.0,-1.2355552691615265e-16
1768963283.18687,-6.522628745837966e-16,3.346197499931334e-32,0.0,-1.2355552691615265e-16
1768963283.236736,-6.522633243961014e-16,3.346203057630153e-32,0.0,-1.2355619544999643e-16
1768963283.2879553,7.439999960779911e-05,5.53535999534635e-09,0.0,0.00014879999988440563
1768963283.3368194,0.00029119998582532287,7.844095804871993e-08,0.0,0.0005120000000677846
1768963283.3867023,0.0014271989759179354,1.5155604483740826e-06,0.0,0.0019744000003069496
1768963283.4367957,0.002331196082350901,3.785727554391174e-06,0.0,0.0030416000001749657
1768963283.486742,0.0034791881434331814,8.032839160641274e-06,0.0,0.004352800000127577
1768963283.5368185,0.006455133001512391,2.5925779234746136e-05,0.0,0.007655199999816603
1768963283.5867348,0.008291063908566413,4.181856530450144e-05,0.0,0.009654399999711637
1768963283.6368003,0.012658745020201204,9.426539766527811e-05,0.0,0.0143487999994251
1768963283.686752,0.015182433454916848,0.00013387411345598815,0.0,0.017035999999303
1768963283.7374442,0.020869281870727653,0.0002478982519292015,0.0,0.023050399999018777
1768963283.7867897,0.024084296113809488,0.00032745687461266756,0.0,0.026429599998835512
1768963283.8367786,0.027542914447820338,0.0004251611196215132,0.0,0.030052799998764652
1768963283.8867462,0.03513849719798086,0.0006836573279190241,0.0,0.037979199998523484
1768963283.9367793,0.03928315352133578,0.0008500944310102199,0.0,0.04229039999836273
1768963283.9868007,0.04825322725162796,0.001271514995113977,0.0,0.051596799998152115
1768963284.0369754,0.053082147715884265,0.0015330000669754758,0.0,0.056595999997990754
1768963284.08811,0.05815325417710113,0.0018333719103545898,0.0,0.06169479999792703
1768963284.1367922,0.06892109737570742,0.0025543492820625487,0.0,0.07189479999777519
1768963284.186701,0.07467709786147539,0.002983732677516578,0.0,0.07699479999769505
1768963284.2379448,0.0868598115770947,0.0039869116785685495,0.0,0.08719479999763027
1768963284.2868035,0.09329379945230314,0.0045659708913250024,0.0,0.09229479999751765
1768963284.3367052,0.10684513632041759,0.0058907794616307315,0.0,0.10249479999739534
1768963284.3868072,0.1139537189287704,0.006640343787677679,0.0,0.10759479999736908
1768963284.4369156,0.12129295328322329,0.007452117748802556,0.0,0.1126947999972843
1768963284.4868023,0.13664168874565047,0.009269309840240181,0.0,0.12289479999719131
1768963284.536735,0.14466214619481244,0.010280831723784687,0.0,0.12799479999715696
1768963284.5868118,0.16136096503612235,0.012517367791395615,0.0,0.13819479999705309
1768963284.6367853,0.1700462040814386,0.013747993624842029,0.0,0.1432947999970087
1768963284.6867926,0.1880855462492539,0.016445557249542834,0.0,0.1534947999969006
1768963284.7367954,0.19743058095868612,0.017915840375245354,0.0,0.1585947999968447
1768963284.786743,0.20700883323278935,0.019472919403824267,0.0,0.16369479999683462
1768963284.836747,0.22679929935818197,0.022846305917829948,0.0,0.1738947999967014
1768963284.8868015,0.23684092286519007,0.024636716997893927,0.0,0.1789947999965461
